Index,Name,Muscarinic acetylcholine receptor M3,ALogP98,ALogP98_Unknown,Apol,FormalCharge,CoordDimension,IsChiral,LogD,Molecular_Weight,Molecular_Mass,Molecular_Solubility,VSA_TotalArea,HBA_Count,HBD_Count,NPlusO_Count,Num_Atoms,Num_Bonds,Num_Hydrogens,Num_ExplicitHydrogens,Num_ExplicitAtoms,Num_ExplicitBonds,Num_PositiveAtoms,Num_NegativeAtoms,Num_SpiroAtoms,Num_BridgeHeadAtoms,Num_RingBonds,Num_RotatableBonds,Num_AromaticBonds,Num_BridgeBonds,Num_Rings,Num_AromaticRings,Num_RingAssemblies,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_Chains,Num_ChainAssemblies,Num_Fragments,Num_ComplexedFragments,Num_MetalAtoms,Num_SGroups,Num_Superatoms,Num_Isotopes,Num_CustomData,Num_PiBonds,Num_RepeatUnits,Num_V3000Templates,Num_RGroupFragments,Num_StereoAtoms,Num_StereoBonds,Num_SingleBonds,Num_DoubleBonds,Num_TripleBonds,Num_AliphaticSingleBonds,Num_AliphaticDoubleBonds,Num_UnknownStereoAtoms,Num_UnknownStereoBonds,Num_DativeBonds,Num_HydrogenBonds,Num_AlleneStereoCenters,Num_AtropisomerCenters,Num_AxialStereoCenters,Num_TrueAlleneStereoCenters,Num_TrueAtropisomerCenters,Num_AtomClasses,Num_Macro_Chains,Num_Macro_Residues,Num_TerminalRotomers,Num_TrueStereoAtoms,Num_UnknownTrueStereoAtoms,Num_PseudoStereoAtoms,Num_UnknownPseudoStereoAtoms,Num_MesoStereoAtoms,Num_EnhancedStereoAtoms,Num_QueryAtoms,Num_QueryBonds,Num_H_Acceptors,Num_H_Donors,Num_H_Acceptors_Lipinski,Num_H_Donors_Lipinski,Organic_Count,Molecular_SurfaceArea,Molecular_PolarSurfaceArea,Molecular_FractionalPolarSurfaceArea,Molecular_SASA,Molecular_PolarSASA,Molecular_FractionalPolarSASA,Molecular_SAVol,BIC,CIC,E_ADJ_equ,E_ADJ_mag,E_DIST_equ,E_DIST_mag,IAC_Mean,IAC_Total,IC,SIC,V_ADJ_equ,V_ADJ_mag,V_DIST_equ,V_DIST_mag,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,JX,JY,Wiener,Zagreb,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P
236,394169,6.2,3.295,0,"10,978.90",0,2,0,3.294,300.399,300.195,-2.676,341.601,3,0,5,22,25,24,0,22,25,0,0,0,0,20,3,6,0,4,1,4,1,1,0,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,21,4,0,18,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,22,292.43,49.33,0.168,513.513,62.1921,0.121,444.225,0.66762,1.21613,322.128,444.235,"1,957.50","5,643.56",1.44691,66.5579,3.2433,0.72729,232.024,282.193,"1,548","4,189.66",15.1041,10.7203,9.84403,1.41995,0.28867,8.02158,13.3455,8.62295,6.92429,0.75274,0.28867,4.7051,1.64136,1.71608,"1,000",122,15.5232,13.975,6.48148,5.52204,3.44047,2.84064,3.50775,22,25,36,8,1,47
237,394170,7.4,3.743,0,"11,382.80",0,2,0,3.743,316.441,316.226,-3.036,373.1,3,0,5,23,26,28,0,23,26,0,0,0,0,20,4,6,0,4,1,4,1,1,0,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,23,315.23,41.49,0.131,544.696,41.3836,0.075,467.693,0.6917,1.16325,336.856,459.5,"2,174.05","6,177.18",1.40449,71.6291,3.3603,0.74284,245.233,296.423,"1,747.64","4,643.62",15.8112,11.2584,10.0131,1.3354,0.28867,8.46086,14.4229,9.17216,7.29224,0.76853,0.28867,5.15205,1.59026,1.66744,"1,153",126,16.4674,15.1843,7.08692,6.26783,3.66513,3.15978,4.13794,23,26,37,8,1,49
238,394173,7.1,3.421,0,"10,011.50",0,2,0,3.421,272.389,272.2,-2.781,318.745,2,0,4,20,23,24,0,20,23,0,0,0,0,20,3,6,0,4,1,4,1,1,0,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,20,3,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,20,263.62,32.26,0.122,493.423,35.3529,0.071,424.826,0.47925,2.0692,281.523,384,"1,636.04","4,647.03",1.32217,58.1759,2.25272,0.52123,205.926,254.084,"1,252.71","3,348.82",13.3636,9.89897,8.7674,1,0.28867,7.19948,12.2217,8.28907,6.45867,0.54114,0.28867,4.48033,1.58042,1.64981,788,110,13.6484,12.4229,6.01171,5.22593,3.27662,2.77073,3.24605,20,23,32,6,1,41
239,394174,7.89,3.87,0,"10,524.80",0,2,0,3.87,286.415,286.216,-2.952,340.138,2,0,4,21,24,26,0,21,24,0,0,0,0,20,3,6,0,4,1,4,1,1,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,21,281.28,32.26,0.114,508.511,35.3529,0.069,436.875,0.60062,1.53641,301.678,413.947,"1,817.18","5,129.31",1.30568,61.3674,2.8559,0.6502,218.92,268.078,"1,420.92","3,752.81",14.2338,10.2928,9.41307,1.28867,0.28867,7.45989,13.092,8.68292,7.12823,0.82982,0.28867,4.68839,1.5615,1.62798,913,116,14.5833,13.3504,6.24567,5.46735,3.50459,2.99166,3.47576,21,24,34,7,1,43
240,394175,6.3,3.788,0,"10,075.70",0,2,0,3.788,290.379,290.191,-2.894,323.832,2,0,4,21,24,23,0,21,24,0,0,0,0,20,3,6,0,4,1,4,1,1,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,21,270.87,32.26,0.119,498.114,35.3529,0.07,430.179,0.60062,1.53641,301.678,413.947,"1,817.18","5,129.31",1.45847,64.1731,2.8559,0.6502,218.92,268.078,"1,420.92","3,752.81",14.2338,10.2928,9.41307,1.28867,0.28867,7.45989,12.4699,8.32378,6.62034,0.65025,0.28867,4.46125,1.55383,1.63079,913,116,14.5833,13.2852,6.24567,5.42704,3.50459,2.96544,3.43331,21,24,34,7,1,43
241,394260,7.8,3.908,0,"10,524.80",0,2,0,3.907,286.415,286.216,-3.254,340.138,2,0,4,21,24,26,0,21,24,0,0,0,0,20,3,6,0,4,1,4,1,1,0,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,21,282.97,32.26,0.114,512.919,35.3529,0.068,440.738,0.56447,1.7083,301.678,413.947,"1,768.48","5,134.70",1.30568,61.3674,2.68401,0.61107,218.92,268.078,"1,371.42","3,759.78",14.2338,10.3265,9.19836,1.13128,0.28867,7.76117,13.1444,8.71172,6.87015,0.65067,0.28867,4.82674,1.6526,1.7219,869,116,14.5833,13.3504,6.24567,5.46735,3.2,2.72397,3.47576,21,24,34,7,1,45
242,395646,8.15,3.146,0,"13,427.70",0,2,0,1.196,326.433,326.199,-4.468,391.641,2,1,4,24,26,26,0,24,26,0,0,0,0,18,6,12,0,3,2,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,24,332.47,33.73,0.101,570.862,38.9252,0.068,494.903,0.57433,1.7133,324.581,429.05,"2,411.34","6,135.68",1.39085,69.5428,2.87165,0.62631,251.94,296.423,"2,070.80","5,100.38",16.8302,11.6951,10.1488,1.43592,0,8.57906,14.4954,8.46298,6.55523,0.97149,0,4.67786,1.52715,1.59973,"1,460",122,18.7811,17.1144,9.08734,7.90207,5.01925,4.23319,5.63495,24,26,35,8,0,45
243,395648,7.74,3.633,0,"13,940.90",0,2,0,2.051,340.459,340.215,-5.009,413.034,2,1,4,25,27,28,0,25,27,0,0,0,0,18,6,12,0,3,2,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,25,351.89,33.73,0.095,590.358,38.9252,0.065,510.815,0.61118,1.56078,345.371,459.5,"2,647.14","6,692.41",1.37236,72.7352,3.08307,0.6639,265.211,310.764,"2,295.83","5,604.16",17.7005,12.089,10.7707,1.72459,0,8.98975,15.418,8.87367,7.05523,1.13816,0,4.95564,1.51676,1.58567,"1,662",128,19.7531,18.0825,9.27392,8.1059,5.25848,4.46928,5.863,25,27,37,9,0,47
244,395649,7.7,3.811,0,"14,919.30",0,2,0,1.962,360.878,360.16,-5.24,411.072,2,1,4,25,27,25,0,25,27,0,0,0,0,18,6,12,0,3,2,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,25,355.55,33.73,0.094,592.267,38.9252,0.065,523.748,0.61118,1.56078,345.371,459.5,"2,647.14","6,692.41",1.51315,75.6578,3.08307,0.6639,265.211,310.764,"2,295.83","5,604.16",17.7005,12.089,10.7707,1.72459,0,8.98974,15.5519,8.94061,7.13253,1.16047,0,5.00027,1.5107,1.58536,"1,662",128,19.7531,18.3637,9.27392,8.29973,5.25848,4.59877,6.09656,25,27,37,9,0,47
245,395651,7.25,4.341,0,"14,967.50",0,2,0,2.759,368.512,368.246,-5.762,455.82,2,1,4,27,29,32,0,27,29,0,0,0,0,18,7,12,0,3,2,2,0,0,0,2,1,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,23,6,0,17,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,27,385.32,33.73,0.087,630.225,38.9252,0.061,543.376,0.58749,1.74146,381.266,505.754,"3,154.10","7,887.33",1.33955,79.034,3.01342,0.63375,292.06,339.763,"2,772.20","6,692.29",19.2778,12.9996,11.6696,1.93592,0,9.68854,16.9954,9.81704,7.96591,1.35639,0,5.48143,1.49621,1.55842,"2,118",138,21.7027,20.0256,10.1563,8.97988,5.75778,4.96292,6.66028,27,29,40,10,0,51
246,395654,7.64,4.475,0,"16,410.90",0,2,0,2.525,395.323,394.121,-5.972,430.503,2,1,4,26,28,24,0,26,28,0,0,0,0,18,6,12,0,3,2,2,0,0,0,2,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,22,6,0,16,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,26,378.55,33.73,0.089,613.672,38.9252,0.063,552.592,0.63464,1.47171,366.423,490.261,"2,812.70","7,288.16",1.5943,79.7151,3.22872,0.68689,278.585,325.212,"2,448.93","6,147.68",18.5707,12.5165,11.1941,1.83928,0,9.56014,16.6085,9.43021,7.58424,1.26935,0,5.56627,1.54365,1.62474,"1,796",134,20.727,19.6169,9.46745,8.69884,5.09342,4.59513,6.56324,26,28,39,10,0,51
247,395655,7.72,3.352,0,"13,491.90",0,2,0,1.768,344.423,344.19,-4.502,396.728,2,1,4,25,27,25,0,25,27,0,0,0,0,18,6,12,0,3,2,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,25,340.89,33.73,0.098,579.962,38.9252,0.067,504.12,0.60131,1.61058,345.371,459.5,"2,610.07","6,698.22",1.51315,75.6578,3.03326,0.65317,265.211,310.764,"2,257.82","5,610.34",17.7005,12.1058,10.6666,1.63416,0,9.10598,14.796,8.56863,6.66104,1.01026,0,4.77354,1.53081,1.61146,"1,626",128,19.7531,18.0147,9.27392,8.05931,5.04166,4.24824,5.80743,25,27,37,9,0,48
248,395660,8.31,3.431,0,"11,970.50",0,2,0,1.521,318.454,318.231,-4.324,395.276,2,1,4,23,25,30,0,23,25,0,0,0,0,18,5,6,0,3,1,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,23,326.65,33.73,0.103,567.059,38.9252,0.068,485.477,0.64825,1.40715,310.179,413.947,"2,153.29","5,610.41",1.35212,71.6624,3.1164,0.68892,238.776,282.193,"1,838.85","4,625.65",16.1231,11.1951,9.7953,1.43592,0,8.32906,14.5144,8.92349,7.27779,1.05776,0,5.40235,1.53284,1.609,"1,246",118,17.8112,16.9017,8.39273,7.75379,4.54545,4.12625,5.69793,23,25,34,8,0,44
249,395662,8.48,3.363,0,"11,970.50",0,2,0,0.965,318.454,318.231,-4.329,395.276,2,1,4,23,25,30,0,23,25,0,0,0,0,17,6,6,0,3,1,2,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,19,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,23,326.65,33.73,0.103,567.059,38.9252,0.068,485.477,0.64825,1.40715,310.179,413.947,"2,199.96","5,601.67",1.35212,71.6624,3.1164,0.68892,238.776,282.193,"1,863.71","4,620.81",16.1231,11.1951,9.7953,1.43592,0,8.32906,14.5144,8.92349,7.25878,1.05776,0,5.4487,1.49187,1.56634,"1,279",118,17.8112,16.9017,8.39273,7.75379,4.54545,4.12625,5.69793,23,25,34,8,0,44
250,395664,8.57,4.275,0,"12,997",0,2,0,1.878,346.507,346.262,-5.403,438.063,2,1,4,25,27,34,0,25,27,0,0,0,0,19,6,6,0,3,1,2,0,0,0,1,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,3,0,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,25,358.58,33.73,0.094,616.619,38.9252,0.063,526.5,0.62134,1.59497,339.036,444.235,"2,646.14","6,694.31",1.31972,77.8635,3.04888,0.65654,265.211,310.764,"2,271.84","5,607.94",17.5373,12.1951,10.5024,1.43592,0,8.82906,15.9286,9.92349,7.96589,1.05776,0,5.9487,1.45842,1.52541,"1,644",126,19.7531,18.8393,9.79629,9.12948,5.4896,5.03725,6.87973,25,27,36,8,0,46
251,395665,8.82,4.038,0,"14,255.30",0,2,0,1.721,384.555,384.278,-5.812,459.261,2,1,4,28,32,36,0,28,32,0,0,0,4,24,6,6,12,5,1,2,0,0,0,4,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,29,3,0,26,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,6,4,1,4,1,28,377.27,33.73,0.089,621.729,38.9252,0.062,530.577,0.66029,1.42051,459.637,632.156,"3,715.96","9,914.63",1.31005,83.8436,3.38683,0.70451,319.798,384,"2,869.98","7,294.19",19.192,13.5588,13.0237,2.55127,0,11.1141,17.5833,11.2872,10.4872,2.17312,0,8.24176,1.14911,1.19247,"2,151",160,19.9336,19.0491,7.92187,7.38979,4,3.682,5.02745,28,32,48,14,0,65
252,395666,7.96,2.05,0,"12,315.30",0,2,0,-0.348,334.453,334.226,-3.656,406.845,3,1,5,24,26,30,0,24,26,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,5,1,5,1,24,341.27,42.96,0.125,583.75,44.9559,0.077,500.382,0.63525,1.49892,324.581,429.05,"2,411.34","6,135.68",1.4091,76.0917,3.08603,0.67307,251.94,296.423,"2,070.80","5,100.38",16.8302,11.6951,10.1488,1.43592,0,8.57906,14.9227,9.00084,7.16405,1.05776,0,5.31482,1.45937,1.54236,"1,460",122,18.7811,17.8306,9.08734,8.40647,5.01925,4.56488,6.24551,24,26,35,8,0,45
253,395668,7.85,1.935,0,"12,629.90",0,2,0,-0.819,332.437,332.21,-3.377,398.502,3,1,5,24,26,28,0,24,26,0,0,0,0,18,5,6,0,3,1,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,4,0,19,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,5,1,5,1,24,339.27,42.96,0.126,579.445,44.9559,0.077,499.081,0.63165,1.48547,324.581,429.05,"2,411.34","6,135.68",1.42983,74.3514,3.09948,0.67601,251.94,296.423,"2,070.80","5,100.38",16.8302,11.6951,10.1488,1.43592,0,8.57906,14.7156,8.68013,6.74849,0.99798,0,4.91469,1.51449,1.60041,"1,460",122,18.7811,17.5788,9.08734,8.22827,5.01925,4.4472,6.02679,24,26,35,8,0,45
254,395669,8.17,2.794,0,"13,655.50",0,2,0,0.397,350.519,350.203,-4.771,419.279,2,1,4,24,26,30,0,24,26,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,5,1,4,1,24,351.58,59.03,0.167,597.723,67.4819,0.112,518.637,0.63525,1.49892,324.581,429.05,"2,411.34","6,135.68",1.46012,78.8466,3.08603,0.67307,251.94,296.423,"2,070.80","5,100.38",16.8302,11.6951,10.1488,1.43592,0,8.57906,15.7392,10.1555,8.38879,1.05776,0,6.36358,1.46107,1.53727,"1,460",122,18.7811,18.2086,9.08734,8.67572,5.01925,4.74367,6.58218,24,26,35,8,0,45
255,395670,8.24,2.679,0,"13,970.10",0,2,0,-0.016,348.503,348.187,-4.422,410.936,2,1,4,24,26,28,0,24,26,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,4,0,19,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,5,1,4,1,24,349.58,59.03,0.168,593.419,67.4819,0.113,517.336,0.63165,1.48547,324.581,429.05,"2,411.34","6,135.68",1.48281,77.1063,3.09948,0.67601,251.94,296.423,"2,070.80","5,100.38",16.8302,11.6951,10.1488,1.43592,0,8.57906,15.5321,9.83482,7.90674,0.99798,0,5.82002,1.48863,1.56618,"1,460",122,18.7811,17.9565,9.08734,8.49597,5.01925,4.62417,6.35659,24,26,35,8,0,45
256,395672,8.54,2.582,0,"12,828.60",0,2,0,0.185,348.48,348.241,-3.841,427.368,2,2,5,25,27,32,0,25,27,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,3,0,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,6,5,2,5,2,25,355.61,53.96,0.151,597.066,74.4268,0.124,511.257,0.65314,1.43896,345.371,459.5,"2,647.14","6,692.41",1.39089,79.2813,3.20488,0.69013,265.211,310.764,"2,295.83","5,604.16",17.7005,12.089,10.7707,1.72459,0,8.98975,15.539,9.49819,7.78285,1.18686,0,5.79023,1.44243,1.51462,"1,662",128,19.7531,18.8005,9.27392,8.60305,5.25848,4.80261,6.46966,25,27,37,9,0,47
257,395674,8.68,2.913,0,"13,341.80",0,2,0,0.515,362.506,362.257,-4.276,448.762,2,2,5,26,28,34,0,26,28,0,0,0,0,18,7,6,0,3,1,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,3,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,6,5,2,5,2,26,372.23,53.96,0.144,621.846,74.4268,0.119,531.769,0.67535,1.35458,360.025,474.842,"2,903.57","7,275.88",1.3741,82.4461,3.34585,0.71181,278.585,325.212,"2,538.05","6,134.03",18.4076,12.627,10.9398,1.64004,0,9.39799,16.2461,9.96446,8.17763,1.26189,0,6.19848,1.41868,1.48655,"1,889",132,20.727,19.7725,9.97229,9.28775,5.5177,5.06038,7.06317,26,28,38,9,0,49
258,395675,8.38,2.255,0,"12,379.50",0,2,1,-0.142,352.444,352.216,-3.815,411.932,3,1,5,25,27,29,0,25,27,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,3,0,21,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,6,5,1,5,1,25,349.71,42.96,0.122,592.849,44.9559,0.075,509.599,0.66944,1.35896,345.371,459.5,"2,623","6,696.42",1.52624,82.417,3.28488,0.70736,265.211,310.764,"2,278.49","5,608.16",17.7005,12.089,10.7826,1.72459,0,8.91461,15.2233,9.1005,7.30837,1.12076,0,5.37142,1.47619,1.56865,"1,633",128,19.7531,18.7325,9.27392,8.55566,5.25848,4.77067,6.41077,25,27,37,9,0,47
259,395677,9.66,3.379,0,"15,298.50",0,2,0,0.981,403.343,402.148,-5.181,445.707,3,1,5,26,28,28,0,26,28,0,0,0,0,18,6,6,0,3,1,2,0,0,0,2,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,25,3,0,22,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,5,1,5,1,26,387.38,42.96,0.11,626.559,44.9559,0.071,558.072,0.65396,1.46054,366.423,490.261,"2,836.89","7,284.17",1.60541,86.6925,3.23989,0.68927,278.585,325.212,"2,485.06","6,143.22",18.5707,12.4996,11.2904,1.90732,0,9.4997,17.0358,9.96208,8.24477,1.38509,0,6.17446,1.50005,1.59427,"1,809",134,20.727,20.3372,9.46745,9.19569,5.2992,5.11645,7.19288,26,28,39,10,0,50
260,406433,5,1.681,0,"6,063.82",0,2,0,0.12,194.23,194.106,-2.254,236.67,3,0,4,14,14,14,0,14,14,0,0,0,0,5,5,5,0,1,1,1,0,0,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,2,1,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,14,216.46,38.5,0.177,403.348,48.7716,0.12,350.785,0.76872,0.57142,130.454,172.974,626.677,"1,416.71",1.57441,44.0837,3.23592,0.84991,115.968,134.606,648.239,"1,417.81",10.3889,6.68154,5.8161,0.90104,0,3.69726,8.70248,4.34821,3.15581,0.48678,0,1.41885,2.10443,2.27479,387,62,12.0714,10.7688,6.4775,5.42655,5.48096,4.49814,4.1741,14,14,17,3,0,17
261,406451,5.4,0.326,0,"6,629.26",1,2,0,0.326,209.265,209.129,-4.006,266.873,3,0,4,15,15,17,0,15,15,1,0,0,0,5,5,5,0,1,1,1,0,0,1,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,1,9,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,5,2,0,4,0,15,242.61,35.26,0.145,417.865,42.9932,0.102,361.997,0.69388,0.93333,151.918,212.877,725.229,"1,671.44",1.51435,48.4594,2.97355,0.7611,127.465,147.207,749.726,"1,674.01",11.3116,6.97214,6.94424,2.05345,0,3.84256,9.70248,4.79542,4.36646,1.56645,0,1.57696,2.13991,2.31249,463,70,13.0667,11.763,5.91499,4.96445,6.22222,5.206,3.89314,15,15,20,6,0,18
262,406457,5.13,0.787,0,"7,515.02",1,2,0,0.787,235.302,235.145,-4.86,288.071,3,0,4,17,18,19,0,17,18,1,0,0,0,10,5,5,0,2,1,2,0,0,2,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,2,1,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,17,252.35,35.26,0.139,453.318,42.9932,0.094,392.264,0.70044,0.94117,196.08,268.078,"1,102.90","2,580.10",1.48058,53.301,3.14628,0.76974,156.739,186.117,991.583,"2,256.07",12.14,8.17925,7.40135,1.41957,0,5.50677,10.5309,6.03345,4.84996,0.99949,0,3.13024,1.63084,1.74223,644,84,13.4321,12.155,6.25,5.3476,4.30178,3.5844,3.82353,17,18,24,6,0,27
263,406463,5.4,3.806,0,"10,319",0,2,0,2.246,282.337,282.137,-4.646,318.218,3,0,4,21,23,18,0,21,23,0,0,0,0,16,6,11,0,3,2,3,0,0,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,5,1,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,3,0,4,0,21,276.19,38.5,0.139,517.924,48.7716,0.094,453.308,0.67104,1.08356,263.882,339.763,"1,962.80","4,593.25",1.47654,57.5852,3.30875,0.7533,212.785,254.084,"1,644.89","3,712.39",14.3302,10.4158,8.62574,0.74158,0,7.09777,11.9177,7.24692,5.0209,0.35307,0,3.4654,1.41891,1.49543,"1,184",104,15.879,13.8731,8.58501,7.07221,5,3.94257,4.67208,21,23,29,4,0,36
264,406466,5.84,2.451,0,"10,884.50",1,2,0,2.451,297.372,297.16,-6.637,348.42,3,0,4,22,24,21,0,22,24,1,0,0,0,16,6,11,0,3,2,3,0,0,2,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,5,1,12,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,2,0,4,0,22,302.34,35.26,0.116,532.441,42.9932,0.08,464.519,0.65162,1.21613,289.877,384,"2,139.15","5,073.44",1.4426,62.0321,3.24329,0.72728,225.723,268.078,"1,809.29","4,141.98",15.2529,10.7517,9.45435,1.46423,0,7.60164,12.9177,7.69414,5.96959,1.02389,0,4.07073,1.43526,1.51434,"1,325",112,16.8438,14.831,8.20312,6.78031,4.99671,3.98149,4.57084,22,24,32,7,0,39
265,406478,6.27,1.006,0,"6,657.34",0,2,0,-0.555,222.284,222.137,-1.769,266.72,2,0,4,16,17,18,0,16,17,0,0,0,0,11,4,0,0,2,0,2,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,1,1,15,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,223.24,32.78,0.146,438.132,39.7715,0.09,377.698,0.68321,1.04718,172.829,226.477,951.739,"2,258.06",1.49692,50.8955,2.95281,0.7382,144.666,172.974,852.934,"1,955.24",11.2173,7.86017,6.45675,0.60649,0,5.20115,9.57488,5.97455,4.20393,0.28721,0,2.94023,1.59201,1.69042,533,76,12.4567,11.4358,6.66666,5.87797,4.07679,3.49378,4.20122,16,17,21,3,0,25
